DATE,STATION,LEVEL,TIME STARTED (UTC),TIME ENDED (UTC),TOTAL TIME,cloud_friendly,clouds,pressure (mb),temp_air,temp_dewpoint,temp_perceived,relative_humidity,visibility (m),wind_direction,wind_friendly,wind_speed (KT),clouds_altitude,clouds_symbol,clouds_type,processtimestamp
6/17/2024  1:00:00 PM,RPLL,YELLOW,01:39:00 PM,01:51:00 PM,12:12:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 23}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 23}]",1010,29,26,35,84,8000,0,Calm winds,2,10000.0,BKN100,BKN,06/18/2024 06:01:05
6/17/2024  1:00:00 PM,RPLL,RED,01:52:00 PM,02:18:00 PM,12:26:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 23}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 23}]",1010,29,26,35,84,8000,0,Calm winds,2,10000.0,BKN100,BKN,06/18/2024 06:01:05
6/17/2024  2:00:00 PM,RPLL,YELLOW,02:19:00 PM,02:42:00 PM,12:23:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 22}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 22}]",1010,29,26,35,84,7000,0,Calm winds,1,10000.0,BKN100,BKN,06/18/2024 06:01:05
6/17/2024  7:00:00 PM,RPLL,YELLOW,07:41:00 PM,07:45:00 PM,12:04:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 17}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 17}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 17}]",1009,27,26,30,94,6000,0,Calm winds,1,9000.0,BKN090,BKN,06/18/2024 06:01:05
6/17/2024  7:00:00 PM,RPLL,RED,07:46:00 PM,08:11:00 PM,12:25:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 17}, {'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 17}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 17}]",1009,27,26,30,94,6000,0,Calm winds,1,9000.0,BKN090,BKN,06/18/2024 06:01:05
6/17/2024  8:00:00 PM,RPLL,YELLOW,08:12:00 PM,08:39:00 PM,12:27:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 16}]",1008,27,25,29,89,9000,0,Calm winds,0,2500.0,SCT025,SCT,06/18/2024 06:01:05
6/17/2024  10:00:00 PM,RPLL,YELLOW,10:45:00 PM,10:59:00 PM,12:14:00 AM,Showers,"[{'altitude': 2300, 'symbol': 'FEW023', 'type': 'FEW', 'index': 402}, {'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 402}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 402}]",1009,28.0,26.0,32.0,89.0,5000.0,0,Calm winds,2,10000.0,SCT100,SCT,06/18/2024 18:01:03
6/17/2024  11:00:00 PM,RPLL,YELLOW,11:40:00 PM,11:55:00 PM,12:15:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 401}]",1009,29.0,25.0,34.0,79.0,7000.0,230,Calm winds,3,2500.0,FEW025,FEW,06/18/2024 18:01:03
6/18/2024  12:00:00 AM,RPLL,YELLOW,12:08:00 AM,01:05:00 AM,12:57:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 400}]",1009,30.0,27.0,38.0,84.0,7000.0,190,Light winds,4,2500.0,FEW025,FEW,06/18/2024 18:01:03
6/18/2024  1:00:00 AM,RPLL,YELLOW,01:23:00 AM,02:12:00 AM,12:49:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'SCT025', 'type': 'SCT', 'index': 399}]",1010,31.0,26.0,37.0,75.0,8000.0,220,Calm winds,3,2500.0,SCT025,SCT,06/18/2024 18:01:03
6/18/2024  8:00:00 PM,RPLL,YELLOW,08:31:00 PM,08:54:00 PM,12:23:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 468}]",1008.0,27,26,30,94,10000.0,0,Calm winds,2,2500.0,FEW025,FEW,06/19/2024 06:01:06
6/21/2024  4:00:00 PM,RPLC,RED,04:10:00 PM,04:48:00 PM,12:38:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 351}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 351}]",1010,26,24,26,89,10000,160,Calm winds,2,10000.0,BKN100,BKN,06/22/2024 06:01:08
6/21/2024  4:00:00 PM,RPLC,AMBER,04:49:00 PM,05:20:00 PM,12:31:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 351}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 351}]",1010,26,24,26,89,10000,160,Calm winds,2,10000.0,BKN100,BKN,06/22/2024 06:01:08
6/21/2024  5:00:00 PM,RPLC,RED,05:21:00 PM,05:34:00 PM,12:13:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 350}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 350}]",1010,26,25,26,94,7999,140,Calm winds,2,10000.0,BKN100,BKN,06/22/2024 06:01:08
6/21/2024  5:00:00 PM,RPLC,AMBER,05:35:00 PM,05:39:00 PM,12:04:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 350}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 350}]",1010,26,25,26,94,7999,140,Calm winds,2,10000.0,BKN100,BKN,06/22/2024 06:01:08
6/21/2024  5:00:00 PM,RPLC,YELLOW,05:40:00 PM,05:48:00 PM,12:08:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 350}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 350}]",1010,26,25,26,94,7999,140,Calm winds,2,10000.0,BKN100,BKN,06/22/2024 06:01:08
6/21/2024  3:00:00 PM,RPLL,YELLOW,03:08:00 PM,03:29:00 PM,12:21:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 6}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 6}]",1010,28,26,32,89,10000,0,Calm winds,2,10000.0,SCT100,SCT,06/22/2024 06:01:08
6/21/2024  3:00:00 PM,RPLL,RED,03:30:00 PM,03:40:00 PM,12:10:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 6}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 6}]",1010,28,26,32,89,10000,0,Calm winds,2,10000.0,SCT100,SCT,06/22/2024 06:01:08
6/21/2024  3:00:00 PM,RPLL,YELLOW,03:41:00 PM,04:05:00 PM,12:24:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 6}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 6}]",1010,28,26,32,89,10000,0,Calm winds,2,10000.0,SCT100,SCT,06/22/2024 06:01:08
6/22/2024  6:00:00 AM,RPLC,RED,06:43:00 AM,06:58:00 AM,12:15:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 138}]",1008,31.0,25.0,36.0,71.0,10000,180,Light winds,6,2000.0,SCT020,SCT,06/22/2024 18:01:06
6/22/2024  2:00:00 PM,RPMD,RED,02:15:00 PM,02:34:00 PM,12:19:00 AM,Partly cloudy,"[{'altitude': 1600, 'symbol': 'FEW016', 'type': 'FEW', 'index': 397}, {'altitude': 26000, 'symbol': 'BKN260', 'type': 'BKN', 'index': 397}]",1012,26.0,26.0,26.0,100.0,10000,320,Calm winds,3,26000.0,BKN260,BKN,06/23/2024 06:01:04
6/22/2024  3:00:00 PM,RPLL,YELLOW,03:51:00 PM,04:22:00 PM,12:31:00 AM,Partly cloudy,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 471}, {'altitude': 9000, 'symbol': 'BKN090', 'type': 'BKN', 'index': 471}]",1012,28.0,27.0,33.0,94.0,9000,0,Calm winds,2,9000.0,BKN090,BKN,06/23/2024 06:01:04
6/22/2024  4:00:00 PM,RPLL,RED,04:23:00 PM,04:39:00 PM,12:16:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 470}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 470}]",1011,28.0,27.0,33.0,94.0,9000,0,Calm winds,0,10000.0,SCT100,SCT,06/23/2024 06:01:04
6/22/2024  4:00:00 PM,RPLL,YELLOW,04:40:00 PM,05:41:00 PM,01:01:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 470}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 470}]",1011,28.0,27.0,33.0,94.0,9000,0,Calm winds,0,10000.0,SCT100,SCT,06/23/2024 06:01:04
6/22/2024  5:00:00 PM,RPLL,YELLOW,05:53:00 PM,06:13:00 PM,12:20:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 469}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 469}]",1010,28.0,27.0,33.0,94.0,9000,0,Calm winds,1,10000.0,SCT100,SCT,06/23/2024 06:01:04
6/23/2024  12:00:00 AM,RPVM,YELLOW,12:15:00 AM,01:50:00 AM,01:35:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 249}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 249}]",1012.0,27.0,25.0,29.0,89.0,9000,0,Calm winds,2,9000.0,OVC090,OVC,06/23/2024 18:01:02
6/23/2024  3:00:00 AM,RPVM,YELLOW,03:13:00 AM,03:15:00 AM,12:02:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 246}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 246}]",1011.0,29.0,25.0,34.0,79.0,10000,200,Light winds,5,10000.0,BKN100,BKN,06/23/2024 18:01:02
6/23/2024  3:00:00 AM,RPVM,RED,03:16:00 AM,04:14:00 AM,12:58:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 246}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 246}]",1011.0,29.0,25.0,34.0,79.0,10000,200,Light winds,5,10000.0,BKN100,BKN,06/23/2024 18:01:02
6/23/2024  4:00:00 AM,RPVM,YELLOW,04:15:00 AM,04:48:00 AM,12:33:00 AM,Partly cloudy,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 245}, {'altitude': 25000, 'symbol': 'BKN250', 'type': 'BKN', 'index': 245}]",1011.0,30.0,25.0,36.0,75.0,10000,160,Light winds,5,25000.0,BKN250,BKN,06/23/2024 18:01:02
6/23/2024  8:00:00 PM,RPVM,YELLOW,08:28:00 PM,08:42:00 PM,12:14:00 AM,Raining,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 13}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 13}]",1010.0,26.0,25.0,26.0,94.0,10000,0,Calm winds,1,10000.0,OVC100,OVC,06/24/2024 18:01:07
6/23/2024  8:00:00 PM,RPVM,RED,08:43:00 PM,09:14:00 PM,12:31:00 AM,Raining,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 13}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 13}]",1010.0,26.0,25.0,26.0,94.0,10000,0,Calm winds,1,10000.0,OVC100,OVC,06/24/2024 18:01:07
6/23/2024  9:00:00 PM,RPVM,YELLOW,09:15:00 PM,10:53:00 PM,01:38:00 AM,Overcast skies,"[{'altitude': 1800, 'symbol': 'FEW018', 'type': 'FEW', 'index': 12}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 12}]",1009.0,26.0,25.0,26.0,94.0,10000,300,Calm winds,3,10000.0,OVC100,OVC,06/24/2024 18:01:07
6/23/2024  5:00:00 PM,RPLL,YELLOW,05:55:00 PM,06:18:00 PM,12:23:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 484}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 484}, {'altitude': 8000, 'symbol': 'OVC080', 'type': 'OVC', 'index': 484}]",1011.0,27.0,26.0,30.0,94.0,7000,0,Calm winds,1,8000.0,OVC080,OVC,06/24/2024 06:01:05
6/23/2024  6:00:00 PM,RPLL,RED,06:19:00 PM,06:30:00 PM,12:11:00 AM,Raining,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 483}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 483}]",1011.0,27.0,26.0,30.0,94.0,8000,0,Calm winds,1,9000.0,OVC090,OVC,06/24/2024 06:01:05
6/23/2024  6:00:00 PM,RPLL,YELLOW,06:31:00 PM,07:30:00 PM,12:59:00 AM,Raining,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 483}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 483}]",1011.0,27.0,26.0,30.0,94.0,8000,0,Calm winds,1,9000.0,OVC090,OVC,06/24/2024 06:01:05
6/23/2024  9:00:00 PM,RPLL,YELLOW,09:34:00 PM,09:35:00 PM,12:01:00 AM,Showers,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 480}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 480}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 480}]",1010.0,27.0,26.0,30.0,94.0,9000,200,Calm winds,3,10000.0,OVC100,OVC,06/24/2024 06:01:05
6/23/2024  9:00:00 PM,RPLL,RED,09:36:00 PM,10:10:00 PM,12:34:00 AM,Showers,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 480}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 480}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 480}]",1010.0,27.0,26.0,30.0,94.0,9000,200,Calm winds,3,10000.0,OVC100,OVC,06/24/2024 06:01:05
6/23/2024  10:00:00 PM,RPLL,YELLOW,10:11:00 PM,10:37:00 PM,12:26:00 AM,Showers,"[{'altitude': 2200, 'symbol': 'BKN022', 'type': 'BKN', 'index': 401}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 401}]",1011.0,27.0,26.0,30.0,94.0,9000,90,Calm winds,3,9000.0,OVC090,OVC,06/24/2024 18:01:07
6/23/2024  11:00:00 PM,RPLL,YELLOW,11:55:00 PM,1899-12-31 00:22:00,12:27:00 AM,Overcast skies,"[{'altitude': 2300, 'symbol': 'SCT023', 'type': 'SCT', 'index': 400}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 400}]",1011.0,28.0,26.0,32.0,89.0,9000,90,Calm winds,3,9000.0,OVC090,OVC,06/24/2024 18:01:07
6/24/2024  2:00:00 PM,RPLL,YELLOW,02:00:00 PM,02:19:00 PM,12:19:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 412}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 412}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 412}]",1011,26,25,26,94,9000.0,70,Calm winds,3,9000.0,OVC090,OVC,06/25/2024 06:01:07
6/24/2024  2:00:00 PM,RPLL,RED,02:20:00 PM,02:30:00 PM,12:10:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 412}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 412}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 412}]",1011,26,25,26,94,9000.0,70,Calm winds,3,9000.0,OVC090,OVC,06/25/2024 06:01:07
6/24/2024  2:00:00 PM,RPLL,YELLOW,02:31:00 PM,02:54:00 PM,12:23:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 412}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 412}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 412}]",1011,26,25,26,94,9000.0,70,Calm winds,3,9000.0,OVC090,OVC,06/25/2024 06:01:07
6/24/2024  2:00:00 PM,RPLL,YELLOW,02:59:00 PM,03:13:00 PM,12:14:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 412}, {'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 412}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 412}]",1011,26,25,26,94,9000.0,70,Calm winds,3,9000.0,OVC090,OVC,06/25/2024 06:01:07
6/24/2024  4:00:00 PM,RPLL,YELLOW,04:03:00 PM,05:02:00 PM,12:59:00 AM,Raining,"[{'altitude': 2200, 'symbol': 'SCT022', 'type': 'SCT', 'index': 410}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 410}]",1011,26,25,26,94,9000.0,110,Calm winds,2,9000.0,OVC090,OVC,06/25/2024 06:01:07
7/2/2024  1:00:00 PM,RPLC,RED,01:26:00 PM,02:00:00 PM,12:34:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 143}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 143}]",1012,27,24,29,84,8000,180,Calm winds,3,10000.0,BKN100,BKN,07/03/2024 06:01:03
7/2/2024  6:00:00 PM,RPLC,RED,06:37:00 PM,06:55:00 PM,12:18:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 138}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 138}]",1011,26,23,26,84,10000,220,Light winds,4,10000.0,SCT100,SCT,07/03/2024 06:01:03
7/2/2024  6:00:00 PM,RPLC,AMBER,06:56:00 PM,07:01:00 PM,12:05:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 138}, {'altitude': 10000, 'symbol': 'SCT100', 'type': 'SCT', 'index': 138}]",1011,26,23,26,84,10000,220,Light winds,4,10000.0,SCT100,SCT,07/03/2024 06:01:03
7/2/2024  1:00:00 PM,RPLL,YELLOW,01:16:00 PM,02:25:00 PM,01:09:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 398}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 398}]",1012,27,25,29,89,10000,0,Calm winds,1,10000.0,BKN100,BKN,07/03/2024 06:01:03
7/3/2024  2:00:00 AM,RPVM,YELLOW,02:30:00 AM,03:13:00 AM,12:43:00 AM,Partly cloudy,"[{'altitude': 22000, 'symbol': 'FEW220', 'type': 'FEW', 'index': 247}, {'altitude': None, 'symbol': 'BKN', 'type': 'BKN', 'index': 247}]",1014,31,25,36,71,10000,90,Light winds,9,22000.0,BKN,BKN,07/03/2024 18:01:06
7/3/2024  1:00:00 AM,RPVM,YELLOW,01:25:00 AM,02:25:00 AM,01:00:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 248}, {'altitude': None, 'symbol': 'SCT', 'type': 'SCT', 'index': 248}]",1014,30,25,36,75,10000,80,Light winds,5,2000.0,SCT,SCT,07/03/2024 18:01:06
7/3/2024  1:00:00 PM,RPLC,RED,01:45:00 PM,02:17:00 PM,12:32:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 293}]",1014,27,25,29,89,8000,270,Calm winds,2,2000.0,FEW020,FEW,07/04/2024 06:01:03
7/3/2024  2:00:00 PM,RPLC,AMBER,02:18:00 PM,02:19:00 PM,12:01:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 292}]",1014,27,25,29,89,8000,270,Calm winds,2,2000.0,FEW020,FEW,07/04/2024 06:01:03
7/3/2024  2:00:00 PM,RPLC,RED,02:20:00 PM,03:23:00 PM,01:03:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 292}]",1014,27,25,29,89,8000,270,Calm winds,2,2000.0,FEW020,FEW,07/04/2024 06:01:03
7/3/2024  3:00:00 PM,RPLC,AMBER,03:24:00 PM,04:25:00 PM,01:01:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 291}]",1014,26,25,26,94,8000,270,Calm winds,2,2000.0,FEW020,FEW,07/04/2024 06:01:03
7/4/2024  6:00:00 AM,RPVM,YELLOW,06:51:00 AM,07:04:00 AM,12:13:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 18}, {'altitude': 9000, 'symbol': 'OVC090', 'type': 'OVC', 'index': 18}]",1010.0,28,26,32,89,9000,220,Light winds,7,9000.0,OVC090,OVC,07/04/2024 18:01:05
7/4/2024  7:00:00 AM,RPVM,RED,07:05:00 AM,07:35:00 AM,12:30:00 AM,Overcast skies,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 17}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 17}]",1009.0,29,25,34,79,10000,230,Light winds,7,10000.0,OVC100,OVC,07/04/2024 18:01:05
7/4/2024  7:00:00 AM,RPVM,YELLOW,07:36:00 AM,07:57:00 AM,12:21:00 AM,Overcast skies,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 17}, {'altitude': 10000, 'symbol': 'OVC100', 'type': 'OVC', 'index': 17}]",1009.0,29,25,34,79,10000,230,Light winds,7,10000.0,OVC100,OVC,07/04/2024 18:01:05
7/4/2024  4:00:00 PM,RPLC,AMBER,04:34:00 PM,04:37:00 PM,12:03:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 215}]",1011,25,24,25,94,10000.0,340,Calm winds,2,2000.0,FEW020,FEW,07/05/2024 06:01:04
7/4/2024  3:00:00 PM,RPLL,YELLOW,03:29:00 PM,03:58:00 PM,12:29:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 486}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 486}]",1011,28,24,31,79,10000.0,10,Light winds,5,10000.0,BKN100,BKN,07/05/2024 06:01:04
7/5/2024  1:00:00 PM,RPLL,YELLOW,01:57:00 PM,02:19:00 PM,12:22:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 488}]",1008,28,27,33,94,8000,0,Calm winds,0,2500.0,FEW025,FEW,07/06/2024 06:01:04
7/5/2024  2:00:00 PM,RPLL,RED,02:20:00 PM,02:41:00 PM,12:21:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 487}]",1009,27,27,30,100,9000,0,Calm winds,1,2500.0,FEW025,FEW,07/06/2024 06:01:04
7/5/2024  2:00:00 PM,RPLL,YELLOW,02:42:00 PM,03:19:00 PM,12:37:00 AM,Partly cloudy,"[{'altitude': 2500, 'symbol': 'FEW025', 'type': 'FEW', 'index': 487}]",1009,27,27,30,100,9000,0,Calm winds,1,2500.0,FEW025,FEW,07/06/2024 06:01:04
7/7/2024  3:00:00 PM,RPLC,AMBER,03:45:00 PM,04:20:00 PM,12:35:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 141}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 141}]",1012,27,24,29,84,8000,320,Calm winds,2,10000.0,BKN100,BKN,07/08/2024 06:01:07
7/7/2024  4:00:00 PM,RPLC,YELLOW,04:21:00 PM,04:25:00 PM,12:04:00 AM,Raining,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 140}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 140}]",1011,26,24,26,89,5000,300,Calm winds,3,10000.0,BKN100,BKN,07/08/2024 06:01:07
7/8/2024  3:00:00 PM,RPVM,YELLOW,03:54:00 PM,04:31:00 PM,12:37:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 471}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 471}]",1010.0,25,24.0,25.0,94.0,10000,350,Light winds,5,10000.0,BKN100,BKN,07/09/2024 06:01:03
7/8/2024  4:00:00 PM,RPVM,RED,04:32:00 PM,05:30:00 PM,12:58:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 470}, {'altitude': 10000, 'symbol': 'BKN100', 'type': 'BKN', 'index': 470}]",1010.0,25,24.0,25.0,94.0,10000,0,Calm winds,0,10000.0,BKN100,BKN,07/09/2024 06:01:03
7/8/2024  5:00:00 PM,RPVM,YELLOW,05:31:00 PM,06:23:00 PM,12:52:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'FEW020', 'type': 'FEW', 'index': 469}, {'altitude': 25000, 'symbol': 'BKN250', 'type': 'BKN', 'index': 469}]",1010.0,25,23.0,25.0,89.0,10000,290,Calm winds,3,25000.0,BKN250,BKN,07/09/2024 06:01:03
7/8/2024  6:00:00 PM,RPLC,RED,06:54:00 PM,07:27:00 PM,12:33:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 348}]",1009.0,26,24.0,26.0,89.0,8000,320,Calm winds,2,2000.0,SCT020,SCT,07/09/2024 06:01:03
7/8/2024  7:00:00 PM,RPLC,AMBER,07:28:00 PM,07:32:00 PM,12:04:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 149}]",1010,26,24,26,89,8000.0,40,Calm winds,2,2000.0,SCT020,SCT,07/09/2024 18:01:08
7/8/2024  7:00:00 PM,RPLC,RED,07:33:00 PM,07:50:00 PM,12:17:00 AM,Partly cloudy,"[{'altitude': 2000, 'symbol': 'SCT020', 'type': 'SCT', 'index': 149}]",1010,26,24,26,89,8000.0,40,Calm winds,2,2000.0,SCT020,SCT,07/09/2024 18:01:08
